"UniqueID","Popular.fctr","Popular.fctr.predict.Low.cor.X.glm.prob","Popular.fctr.predict.Low.cor.X.glm","Popular.fctr.predict.Low.cor.X.glm.accurate"
294,"N",0.016373717409724,"N",TRUE
290,"N",4.80906316125301e-09,"N",TRUE
284,"N",0.161330075094025,"N",TRUE
281,"N",4.26424654538589e-10,"N",TRUE
279,"N",2.22044604925031e-16,"N",TRUE
277,"N",0.000911828542811246,"N",TRUE
272,"N",0.160743839021666,"N",TRUE
270,"N",2.22044604925031e-16,"N",TRUE
265,"N",0.00365728764834115,"N",TRUE
263,"N",0.293467190696751,"N",TRUE
260,"N",2.14403126566255e-09,"N",TRUE
256,"N",0.0081173976223435,"N",TRUE
252,"Y",0.730277064442323,"Y",TRUE
251,"N",0.0542013216837425,"N",TRUE
248,"N",5.52082039484285e-10,"N",TRUE
247,"N",0.00154715240862693,"N",TRUE
246,"N",0.0949621918948406,"N",TRUE
239,"N",0.0312202187505179,"N",TRUE
238,"Y",0.935630150655892,"Y",TRUE
237,"N",0.0126854003261055,"N",TRUE
230,"N",0.185533693327034,"N",TRUE
226,"N",2.22044604925031e-16,"N",TRUE
224,"N",0.00675684526705015,"N",TRUE
222,"N",5.52289870797439e-10,"N",TRUE
218,"N",0.0224004328515628,"N",TRUE
216,"N",0.00500502904313716,"N",TRUE
214,"N",0.768211635460827,"Y",FALSE
202,"Y",0.900862918147622,"Y",TRUE
393,"Y",0.616323362942443,"Y",TRUE
392,"N",3.57915938800233e-10,"N",TRUE
390,"N",0.0250905117146682,"N",TRUE
389,"N",0.00746944714149574,"N",TRUE
382,"N",0.189990326434556,"N",TRUE
367,"N",0.0420370517501067,"N",TRUE
361,"Y",0.812179054513278,"Y",TRUE
359,"N",0.281629393764121,"N",TRUE
347,"N",1.26559164361696e-09,"N",TRUE
346,"N",0.203047800403497,"N",TRUE
345,"Y",0.804014970658613,"Y",TRUE
343,"N",0.525235822476316,"Y",FALSE
340,"Y",0.692632380684092,"Y",TRUE
338,"Y",0.877891328849998,"Y",TRUE
335,"Y",0.926605794099136,"Y",TRUE
334,"N",0.0553112772138388,"N",TRUE
332,"N",0.0170488337636607,"N",TRUE
328,"N",3.08971032322578e-08,"N",TRUE
327,"Y",0.34515769329274,"N",FALSE
323,"N",0.0244425345471339,"N",TRUE
318,"N",1.59644173946859e-06,"N",TRUE
306,"N",1.64547318259853e-10,"N",TRUE
303,"N",0.361655719468917,"N",TRUE
417,"N",2.22044604925031e-16,"N",TRUE
416,"N",0.0442122492006487,"N",TRUE
415,"N",1.50977259555716e-09,"N",TRUE
411,"N",6.73071646982812e-13,"N",TRUE
407,"N",2.22044604925031e-16,"N",TRUE
405,"N",7.17899487655875e-10,"N",TRUE
400,"N",0.00268799837413844,"N",TRUE
396,"N",1.19950589657504e-12,"N",TRUE
395,"N",0.232187451345687,"N",TRUE
447,"N",2.22044604925031e-16,"N",TRUE
443,"N",2.22044604925031e-16,"N",TRUE
442,"N",2.22044604925031e-16,"N",TRUE
437,"N",1.18227714465181e-12,"N",TRUE
436,"Y",0.484166027679796,"Y",TRUE
429,"N",0.410312761939082,"Y",FALSE
428,"N",1.98806460928897e-10,"N",TRUE
420,"Y",0.565924239953861,"Y",TRUE
419,"N",0.724370508685859,"Y",FALSE
418,"Y",0.271252908444422,"N",FALSE
558,"N",2.22044604925031e-16,"N",TRUE
555,"N",0.00168941646398708,"N",TRUE
554,"Y",0.737616933715662,"Y",TRUE
552,"N",1.3778040725054e-10,"N",TRUE
551,"N",3.8402427517728e-11,"N",TRUE
549,"N",2.33998089648061e-08,"N",TRUE
548,"N",0.19440912031494,"N",TRUE
547,"N",0.10875232609359,"N",TRUE
544,"N",3.53567391759695e-11,"N",TRUE
543,"N",0.0349531223513639,"N",TRUE
539,"N",6.47580695775551e-11,"N",TRUE
537,"N",4.53695905381234e-09,"N",TRUE
534,"N",2.22044604925031e-16,"N",TRUE
532,"N",0.0932746901324411,"N",TRUE
531,"N",2.22044604925031e-16,"N",TRUE
530,"N",0.00571132841376487,"N",TRUE
529,"N",0.00137697847187815,"N",TRUE
526,"N",2.22044604925031e-16,"N",TRUE
525,"N",2.22044604925031e-16,"N",TRUE
524,"N",0.0635916184360866,"N",TRUE
521,"N",0.0558680628583685,"N",TRUE
517,"N",2.26105326145868e-09,"N",TRUE
513,"N",2.22044604925031e-16,"N",TRUE
510,"N",2.87824917742521e-10,"N",TRUE
508,"N",0.28863263343371,"N",TRUE
507,"N",0.0332196187721447,"N",TRUE
502,"N",0.0732219815770817,"N",TRUE
501,"N",5.48794365669338e-12,"N",TRUE
499,"Y",0.721242702089216,"Y",TRUE
497,"N",0.0480335621394618,"N",TRUE
487,"N",0.0170269551992815,"N",TRUE
486,"N",0.0744948842805066,"N",TRUE
478,"N",0.0376824835101842,"N",TRUE
476,"N",4.03450163164101e-13,"N",TRUE
474,"N",0.0527691037207275,"N",TRUE
467,"N",0.0251788542447636,"N",TRUE
466,"N",0.0237278526087129,"N",TRUE
464,"N",0.00225396264046317,"N",TRUE
457,"N",0.376980643078741,"N",TRUE
454,"N",7.36090357557837e-10,"N",TRUE
452,"Y",0.958219346208814,"Y",TRUE
450,"Y",0.554059039583425,"Y",TRUE
641,"Y",0.964946022718416,"Y",TRUE
640,"N",0.203881069201487,"N",TRUE
639,"N",0.0711719041433591,"N",TRUE
633,"N",0.00264447055436751,"N",TRUE
630,"N",0.00733113697223715,"N",TRUE
627,"N",2.22044604925031e-16,"N",TRUE
625,"N",0.000604740074108603,"N",TRUE
619,"N",0.00136249808526388,"N",TRUE
617,"N",2.22044604925031e-16,"N",TRUE
616,"Y",0.775819741067538,"Y",TRUE
611,"N",0.0181839434044886,"N",TRUE
608,"N",0.00477703306910825,"N",TRUE
601,"Y",0.0553614370529579,"N",FALSE
598,"Y",0.0447258912079785,"N",FALSE
597,"N",0.171137780196338,"N",TRUE
590,"N",0.00121482874157536,"N",TRUE
589,"N",2.22044604925031e-16,"N",TRUE
581,"N",2.74833462443898e-13,"N",TRUE
578,"Y",0.734918455543043,"Y",TRUE
575,"N",0.109981574386245,"N",TRUE
574,"N",2.58739883454392e-09,"N",TRUE
572,"N",0.0115633171569314,"N",TRUE
567,"N",0.0572551469791902,"N",TRUE
565,"N",2.22044604925031e-16,"N",TRUE
564,"N",8.3910356848551e-11,"N",TRUE
746,"N",0.0361741447016091,"N",TRUE
744,"N",0.0658986314108681,"N",TRUE
739,"N",0.0137580137305627,"N",TRUE
738,"N",1.10028904138162e-11,"N",TRUE
734,"N",1.39704323113317e-09,"N",TRUE
733,"N",0.00625044520079394,"N",TRUE
729,"N",0.00268713031449389,"N",TRUE
727,"N",2.22044604925031e-16,"N",TRUE
726,"N",2.22044604925031e-16,"N",TRUE
725,"N",0.946395736281482,"Y",FALSE
722,"N",0.0449579574202672,"N",TRUE
721,"N",0.0342030295407565,"N",TRUE
720,"N",0.104713023596006,"N",TRUE
715,"Y",0.815064227141272,"Y",TRUE
712,"N",1.39788890068313e-07,"N",TRUE
707,"Y",0.754415630143702,"Y",TRUE
704,"N",0.137063597439548,"N",TRUE
702,"N",0.00216445365492032,"N",TRUE
701,"N",0.00251506088713146,"N",TRUE
697,"N",2.06837196352442e-10,"N",TRUE
695,"N",2.22044604925031e-16,"N",TRUE
687,"N",0.0125759425057418,"N",TRUE
685,"Y",0.467090735980119,"Y",TRUE
677,"N",4.22404846933083e-09,"N",TRUE
671,"N",0.108145158351611,"N",TRUE
670,"N",0.0202509963897409,"N",TRUE
666,"N",0.0921522255777046,"N",TRUE
665,"N",0.00261468849906199,"N",TRUE
664,"N",0.767744375469034,"Y",FALSE
663,"N",0.246801518302016,"N",TRUE
659,"N",2.22044604925031e-16,"N",TRUE
655,"N",0.0103521421855698,"N",TRUE
654,"Y",0.721102898366601,"Y",TRUE
653,"N",0.255399736936021,"N",TRUE
652,"N",0.0975522671323707,"N",TRUE
649,"N",0.272516982426479,"N",TRUE
835,"N",2.40919321593639e-11,"N",TRUE
833,"N",0.689778661267411,"Y",FALSE
830,"N",0.306760468048471,"N",TRUE
827,"N",2.22044604925031e-16,"N",TRUE
825,"Y",0.114922900691733,"N",FALSE
821,"N",2.30980197834769e-10,"N",TRUE
816,"N",1.73287969749004e-10,"N",TRUE
815,"Y",0.923656968126613,"Y",TRUE
814,"Y",0.386988257688418,"N",FALSE
811,"N",0.561868111175637,"Y",FALSE
810,"N",2.22044604925031e-16,"N",TRUE
806,"N",3.42452334364617e-09,"N",TRUE
805,"N",0.222844191877041,"N",TRUE
804,"N",2.22044604925031e-16,"N",TRUE
800,"N",1.24514323293504e-09,"N",TRUE
795,"N",2.22044604925031e-16,"N",TRUE
794,"N",0.00416126910111858,"N",TRUE
793,"N",0.0170159168397838,"N",TRUE
790,"N",0.00360887064724774,"N",TRUE
789,"N",0.0642447876155214,"N",TRUE
788,"N",0.0711798092797103,"N",TRUE
785,"N",0.371361620465626,"N",TRUE
783,"N",3.67587252858897e-10,"N",TRUE
780,"N",0.0315560234676959,"N",TRUE
779,"Y",0.566143517526796,"Y",TRUE
778,"N",2.22044604925031e-16,"N",TRUE
771,"N",5.55791828607478e-06,"N",TRUE
770,"N",0.983834548965578,"Y",FALSE
768,"N",2.22044604925031e-16,"N",TRUE
767,"N",0.334955536424111,"N",TRUE
756,"Y",0.377761998888482,"N",FALSE
755,"Y",0.91959539731356,"Y",TRUE
917,"N",0.20480763516927,"N",TRUE
913,"N",1.35075802267421e-10,"N",TRUE
911,"N",0.0351836606802021,"N",TRUE
906,"N",9.05939228670926e-11,"N",TRUE
902,"N",0.207947110590153,"N",TRUE
898,"N",0.078128992924357,"N",TRUE
892,"N",0.44585860667607,"Y",FALSE
890,"N",2.97922340888122e-10,"N",TRUE
883,"N",5.84942573117294e-10,"N",TRUE
880,"N",0.0129901694733655,"N",TRUE
871,"N",0.00876802329323451,"N",TRUE
867,"N",0.00798615763360127,"N",TRUE
865,"N",0.0207656627026675,"N",TRUE
862,"N",3.28575145463983e-10,"N",TRUE
861,"N",0.042472544253829,"N",TRUE
860,"N",1.12248610274744e-08,"N",TRUE
859,"N",0.0450782588688913,"N",TRUE
856,"N",0.015378754472723,"N",TRUE
850,"N",2.30201010600099e-10,"N",TRUE
849,"N",0.0129503696927587,"N",TRUE
845,"N",0.0587149411385049,"N",TRUE
838,"N",0.128156197089146,"N",TRUE
938,"N",0.137367940623772,"N",TRUE
937,"N",4.2446218525883e-08,"N",TRUE
932,"N",0.449469343523045,"Y",FALSE
928,"N",0.00130828601210233,"N",TRUE
925,"N",9.5308773994854e-05,"N",TRUE
924,"Y",0.913596578116601,"Y",TRUE
922,"N",2.22044604925031e-16,"N",TRUE
962,"N",0.521972603957822,"Y",FALSE
957,"N",2.22044604925031e-16,"N",TRUE
953,"N",0.0254899191979964,"N",TRUE
949,"N",2.22044604925031e-16,"N",TRUE
946,"N",0.377780772170856,"N",TRUE
941,"N",0.848160329562772,"Y",FALSE
1060,"N",0.0445538179585012,"N",TRUE
1058,"N",1.5698310257838e-11,"N",TRUE
1057,"N",1.21135869581521e-10,"N",TRUE
1054,"N",0.035111956085999,"N",TRUE
1053,"Y",0.329831787301939,"N",FALSE
1047,"N",0.0169616999324929,"N",TRUE
1043,"N",0.0192589593030558,"N",TRUE
1035,"Y",0.773170272579208,"Y",TRUE
1032,"N",0.0517806282884588,"N",TRUE
1031,"N",0.01750206818832,"N",TRUE
1027,"N",2.22044604925031e-16,"N",TRUE
1025,"N",6.17560160433151e-10,"N",TRUE
1019,"Y",0.819608046205084,"Y",TRUE
1014,"N",2.22044604925031e-16,"N",TRUE
1006,"Y",0.882419907982101,"Y",TRUE
1005,"N",2.22044604925031e-16,"N",TRUE
1003,"N",0.868122109489145,"Y",FALSE
997,"N",0.0482863385985953,"N",TRUE
994,"N",1.97636013088087e-09,"N",TRUE
991,"N",1.88543627055828e-11,"N",TRUE
986,"Y",0.932156410241661,"Y",TRUE
982,"N",0.00386187641717928,"N",TRUE
978,"N",0.00056430855480121,"N",TRUE
967,"N",0.188204144783462,"N",TRUE
966,"Y",0.959191200262197,"Y",TRUE
1145,"N",1.12058361976202e-11,"N",TRUE
1142,"N",0.0262353361952768,"N",TRUE
1138,"N",0.0139485939330902,"N",TRUE
1136,"N",1.93609104754781e-11,"N",TRUE
1132,"Y",0.983279789800856,"Y",TRUE
1123,"N",7.98457216757452e-09,"N",TRUE
1120,"N",0.0387191523118568,"N",TRUE
1117,"N",0.174816332761919,"N",TRUE
1103,"N",0.0136821020462591,"N",TRUE
1099,"N",0.00116538820553966,"N",TRUE
1097,"N",2.22044604925031e-16,"N",TRUE
1096,"Y",0.129699895906517,"N",FALSE
1092,"Y",0.0096465108583219,"N",FALSE
1089,"N",0.0552026991871317,"N",TRUE
1087,"N",0.0280712844904486,"N",TRUE
1080,"N",0.000883696838225558,"N",TRUE
1074,"N",1.45494767343497e-13,"N",TRUE
1072,"N",2.22044604925031e-16,"N",TRUE
1071,"N",0.000509864883507744,"N",TRUE
1070,"N",0.145415485248479,"N",TRUE
1228,"N",1.47048694960171e-11,"N",TRUE
1227,"N",2.22044604925031e-16,"N",TRUE
1226,"N",1.10518834748904e-11,"N",TRUE
1225,"N",3.1428166535008e-11,"N",TRUE
1219,"N",0.0607660483493203,"N",TRUE
1217,"N",2.22044604925031e-16,"N",TRUE
1214,"N",0.00860682144656601,"N",TRUE
1213,"N",0.0934483191421903,"N",TRUE
1210,"N",0.125979445416263,"N",TRUE
1208,"N",0.0188192292167521,"N",TRUE
1202,"N",0.055458974363951,"N",TRUE
1201,"N",0.023663842256615,"N",TRUE
1198,"N",0.115228432626605,"N",TRUE
1195,"Y",0.164584913711001,"N",FALSE
1192,"N",2.22044604925031e-16,"N",TRUE
1189,"N",0.015559154407822,"N",TRUE
1185,"N",0.0149487952226345,"N",TRUE
1184,"N",1.78232316071194e-09,"N",TRUE
1179,"N",0.623921597536614,"Y",FALSE
1170,"N",1.35500785239625e-13,"N",TRUE
1169,"N",0.0312981177933394,"N",TRUE
1167,"Y",0.564821207480787,"Y",TRUE
1161,"N",0.0067991667320448,"N",TRUE
1159,"N",0.0102835458908278,"N",TRUE
1153,"N",0.177931118463209,"N",TRUE
1152,"N",0.649141664734691,"Y",FALSE
1151,"N",0.803744923307378,"Y",FALSE
1322,"N",0.773367695265894,"Y",FALSE
1320,"N",6.28671782751398e-12,"N",TRUE
1319,"N",0.00387149972639706,"N",TRUE
1318,"N",0.0126973157575364,"N",TRUE
1313,"N",0.0283238523399296,"N",TRUE
1310,"N",0.0455564927495149,"N",TRUE
1307,"N",0.0213502625126252,"N",TRUE
1306,"Y",0.464507555727332,"Y",TRUE
1298,"Y",0.973821901386486,"Y",TRUE
1296,"N",1.64598384368303e-13,"N",TRUE
1295,"N",0.0334270119926019,"N",TRUE
1293,"N",0.00510719797077139,"N",TRUE
1282,"N",2.22044604925031e-16,"N",TRUE
1280,"N",0.000358716547348318,"N",TRUE
1279,"N",2.22044604925031e-16,"N",TRUE
1274,"N",3.4959508564852e-09,"N",TRUE
1273,"Y",0.207395035534952,"N",FALSE
1270,"Y",0.815012726830164,"Y",TRUE
1268,"N",0.0279363318219899,"N",TRUE
1265,"N",0.00307740241957346,"N",TRUE
1263,"Y",0.909915419613271,"Y",TRUE
1262,"N",0.00620966911663371,"N",TRUE
1260,"N",0.199439327383606,"N",TRUE
1259,"N",0.0278507105163611,"N",TRUE
1255,"Y",0.00335408000515654,"N",FALSE
1252,"N",0.00365014124976501,"N",TRUE
1249,"N",0.00151431021816373,"N",TRUE
1247,"N",0.00116539204653401,"N",TRUE
1246,"Y",0.271663151631873,"N",FALSE
1245,"N",0.0500764575847656,"N",TRUE
1241,"N",0.796015784900165,"Y",FALSE
1237,"N",0.253035526045463,"N",TRUE
1236,"N",0.101056928498026,"N",TRUE
1234,"N",0.340929967533138,"N",TRUE
1411,"N",0.0246222520941524,"N",TRUE
1410,"N",1.25369574808282e-10,"N",TRUE
1409,"N",1.37307623527172e-11,"N",TRUE
1408,"N",2.67709851898439e-09,"N",TRUE
1404,"Y",0.396491623545237,"N",FALSE
1403,"Y",1.36684187633524e-09,"N",FALSE
1402,"N",0.0485853510870828,"N",TRUE
1401,"N",0.00868691989528467,"N",TRUE
1400,"N",0.00785256602220699,"N",TRUE
1395,"N",0.0345216209664132,"N",TRUE
1379,"N",1.93325305106661e-10,"N",TRUE
1377,"N",0.0017503013833731,"N",TRUE
1373,"N",1.91152694127338e-10,"N",TRUE
1370,"N",2.22044604925031e-16,"N",TRUE
1369,"N",0.280641312673794,"N",TRUE
1363,"N",0.00049772532923446,"N",TRUE
1359,"N",2.22044604925031e-16,"N",TRUE
1355,"N",0.495642212986252,"Y",FALSE
1354,"N",0.388631928393894,"N",TRUE
1353,"N",0.00350677279258035,"N",TRUE
1351,"N",2.22044604925031e-16,"N",TRUE
1346,"N",5.58542017615311e-10,"N",TRUE
1345,"N",0.00186964160342601,"N",TRUE
1343,"N",0.0752599400026216,"N",TRUE
1337,"N",2.22044604925031e-16,"N",TRUE
1336,"N",1.99961344270796e-10,"N",TRUE
1335,"N",0.0143785810614135,"N",TRUE
1329,"N",2.22044604925031e-16,"N",TRUE
1434,"N",5.88947883962171e-05,"N",TRUE
1433,"Y",0.832383927300458,"Y",TRUE
1432,"N",2.22044604925031e-16,"N",TRUE
1431,"N",2.22044604925031e-16,"N",TRUE
1426,"N",2.22044604925031e-16,"N",TRUE
1419,"Y",0.242858925769112,"N",FALSE
1479,"N",3.17709036477516e-11,"N",TRUE
1476,"N",2.22044604925031e-16,"N",TRUE
1472,"N",2.22044604925031e-16,"N",TRUE
1470,"N",0.0097566650882801,"N",TRUE
1468,"N",8.41254039519031e-09,"N",TRUE
1465,"N",0.00461049865218744,"N",TRUE
1461,"N",0.0506229889323279,"N",TRUE
1454,"N",0.223111927797061,"N",TRUE
1449,"Y",0.981361666552075,"Y",TRUE
1446,"N",0.0697423815582501,"N",TRUE
1443,"N",0.00696364965700058,"N",TRUE
1440,"Y",0.666405821079541,"Y",TRUE
1599,"N",0.0383045056227235,"N",TRUE
1598,"N",6.82364555981571e-10,"N",TRUE
1596,"Y",0.485125673689083,"Y",TRUE
1594,"N",0.0177870820527218,"N",TRUE
1593,"N",0.0453074815529298,"N",TRUE
1592,"N",5.08445408796851e-10,"N",TRUE
1589,"N",0.121900663475393,"N",TRUE
1588,"Y",0.0497895375802159,"N",FALSE
1587,"N",0.103132073722655,"N",TRUE
1580,"N",0.0348694334651182,"N",TRUE
1579,"N",2.22044604925031e-16,"N",TRUE
1576,"N",0.0411684407840688,"N",TRUE
1566,"N",1.539848919722e-09,"N",TRUE
1563,"N",2.22044604925031e-16,"N",TRUE
1558,"Y",0.603258229031202,"Y",TRUE
1556,"N",0.0108421558724423,"N",TRUE
1554,"N",0.612119349879235,"Y",FALSE
1547,"N",0.00197983038356645,"N",TRUE
1544,"N",4.50721344948026e-10,"N",TRUE
1540,"N",0.0665622340015265,"N",TRUE
1538,"N",8.62739096731899e-11,"N",TRUE
1534,"N",0.0213994834273481,"N",TRUE
1532,"N",0.176526825633604,"N",TRUE
1529,"Y",0.999999998529909,"Y",TRUE
1526,"Y",0.447240999851419,"Y",TRUE
1525,"N",0.425729065208035,"Y",FALSE
1524,"N",0.00857776320808915,"N",TRUE
1520,"N",0.0172132466895458,"N",TRUE
1519,"N",1.80187234471952e-09,"N",TRUE
1516,"N",0.0070515926780834,"N",TRUE
1515,"N",0.35013865065125,"N",TRUE
1511,"N",0.0165051759106798,"N",TRUE
1509,"N",1.95962573485269e-06,"N",TRUE
1505,"N",0.0848364499770459,"N",TRUE
1498,"N",0.0553235723315771,"N",TRUE
1492,"N",0.0267074310924634,"N",TRUE
1490,"N",0.0919212342318856,"N",TRUE
1489,"Y",0.185640828904369,"N",FALSE
1488,"N",4.6680525099669e-07,"N",TRUE
1486,"Y",0.209847398154004,"N",FALSE
1481,"N",0.0124675071627632,"N",TRUE
1725,"N",0.0059033394534901,"N",TRUE
1719,"N",0.0122562056593931,"N",TRUE
1714,"N",0.282385571823483,"N",TRUE
1711,"N",0.00714118934677839,"N",TRUE
1710,"N",2.58243515507315e-11,"N",TRUE
1709,"N",0.0266302868544032,"N",TRUE
1700,"N",0.0181268817089987,"N",TRUE
1685,"N",0.457198637836509,"Y",FALSE
1683,"N",0.026233635712739,"N",TRUE
1679,"N",4.05709005176745e-10,"N",TRUE
1677,"N",0.709141317001579,"Y",FALSE
1672,"N",0.00282449267668614,"N",TRUE
1671,"N",2.59719198608636e-10,"N",TRUE
1667,"N",0.959354743668885,"Y",FALSE
1666,"N",0.150861848807685,"N",TRUE
1665,"N",0.00382306354049784,"N",TRUE
1664,"N",0.0272464411933816,"N",TRUE
1660,"N",5.65988249415055e-10,"N",TRUE
1658,"N",0.0831535172826845,"N",TRUE
1655,"Y",0.745730317163153,"Y",TRUE
1652,"N",5.07692990943537e-11,"N",TRUE
1651,"N",5.38909243966182e-10,"N",TRUE
1645,"N",3.81003720295704e-09,"N",TRUE
1639,"N",0.509438582410537,"Y",FALSE
1637,"N",0.0290073376605175,"N",TRUE
1634,"N",8.00877005557968e-10,"N",TRUE
1630,"N",1.6556826119601e-06,"N",TRUE
1629,"N",2.22044604925031e-16,"N",TRUE
1625,"N",5.34840742486338e-13,"N",TRUE
1622,"N",1.26755972307226e-10,"N",TRUE
1621,"N",0.17877033320203,"N",TRUE
1620,"N",7.35054513021142e-11,"N",TRUE
1619,"N",0.0596320161906356,"N",TRUE
1617,"N",0.0427087761595219,"N",TRUE
1616,"N",0.00834057103069568,"N",TRUE
1613,"N",0.17989323883596,"N",TRUE
1611,"N",0.172079678837239,"N",TRUE
1608,"Y",0.488431324754705,"Y",TRUE
1851,"Y",0.954119284892775,"Y",TRUE
1844,"N",0.0104594892048799,"N",TRUE
1843,"Y",0.7702903210477,"Y",TRUE
1836,"N",0.00958460231123542,"N",TRUE
1830,"N",0.0668219313342354,"N",TRUE
1826,"N",2.22044604925031e-16,"N",TRUE
1815,"Y",0.9897638040562,"Y",TRUE
1813,"N",3.14222187122871e-10,"N",TRUE
1812,"N",0.00108372469685595,"N",TRUE
1810,"N",0.0201799968010293,"N",TRUE
1805,"N",0.288824355373084,"N",TRUE
1804,"N",0.0263550772578509,"N",TRUE
1800,"N",9.84635340463612e-10,"N",TRUE
1796,"N",1.99114105672095e-10,"N",TRUE
1794,"N",0.00132887580049936,"N",TRUE
1793,"N",4.29210737419818e-10,"N",TRUE
1788,"N",3.98270820769292e-11,"N",TRUE
1779,"N",2.22044604925031e-16,"N",TRUE
1772,"N",0.000831896359242032,"N",TRUE
1768,"N",0.0696825652949815,"N",TRUE
1766,"N",2.22044604925031e-16,"N",TRUE
1763,"N",0.369394964529514,"N",TRUE
1761,"N",0.00647849961680951,"N",TRUE
1754,"N",0.0319410231264377,"N",TRUE
1749,"N",0.000959412802441162,"N",TRUE
1744,"N",3.18426985776442e-10,"N",TRUE
1741,"N",0.0263462720252557,"N",TRUE
1740,"N",0.302943945356346,"N",TRUE
1739,"N",1.62300159084574e-10,"N",TRUE
1735,"N",0.131804201440414,"N",TRUE
1734,"N",0.127602725517054,"N",TRUE
1732,"N",0.000670201518737095,"N",TRUE
1961,"N",7.20102016459785e-12,"N",TRUE
1956,"N",1.3615280994979e-11,"N",TRUE
1953,"N",0.0232882178704461,"N",TRUE
1946,"N",3.24606505352944e-09,"N",TRUE
1941,"N",2.22044604925031e-16,"N",TRUE
1936,"N",6.14303103859101e-10,"N",TRUE
1935,"N",0.00778712013100067,"N",TRUE
1933,"N",3.0443229108027e-10,"N",TRUE
1931,"Y",0.935301064798768,"Y",TRUE
1930,"Y",0.889453240398782,"Y",TRUE
1928,"Y",2.96556582447418e-09,"N",FALSE
1927,"Y",0.95018856160723,"Y",TRUE
1926,"N",0.00778773579859818,"N",TRUE
1924,"N",1.89919084478438e-11,"N",TRUE
1916,"N",0.00415989138545162,"N",TRUE
1915,"Y",0.830891641468966,"Y",TRUE
1913,"N",6.41231766361934e-10,"N",TRUE
1911,"N",0.00741806432467808,"N",TRUE
1909,"N",0.0462071140856906,"N",TRUE
1905,"N",0.242752212835878,"N",TRUE
1904,"N",0.00287103745986812,"N",TRUE
1903,"Y",0.855499187269615,"Y",TRUE
1902,"N",0.00780636565386625,"N",TRUE
1901,"N",1.24799007637765e-10,"N",TRUE
1899,"N",2.06721856981468e-10,"N",TRUE
1893,"N",5.41555608245602e-10,"N",TRUE
