"UniqueID","Popular.fctr","Popular.fctr.predict.Low.cor.X.glm.prob","Popular.fctr.predict.Low.cor.X.glm","Popular.fctr.predict.Low.cor.X.glm.accurate"
513,"N",2.22044604925031e-16,"N",TRUE
510,"N",0.00024973366320832,"N",TRUE
508,"N",0.299856020977156,"N",TRUE
507,"N",0.0462141201563779,"N",TRUE
502,"N",0.0463985536548535,"N",TRUE
501,"N",0.0342431863885516,"N",TRUE
499,"Y",0.712504157428224,"Y",TRUE
497,"N",0.0516433391013787,"N",TRUE
487,"N",0.0137506350426172,"N",TRUE
486,"N",0.0810816655741109,"N",TRUE
478,"N",0.0220748511042184,"N",TRUE
476,"N",7.30404118852514e-13,"N",TRUE
474,"N",0.0419475683843335,"N",TRUE
467,"N",0.0355749400459625,"N",TRUE
466,"N",0.0298905435039034,"N",TRUE
464,"N",0.00276915809627527,"N",TRUE
457,"N",0.207881752336737,"N",TRUE
454,"N",2.04471831694089e-12,"N",TRUE
452,"Y",0.899339391587864,"Y",TRUE
450,"Y",0.0878827699858537,"N",FALSE
641,"Y",0.922995632397328,"Y",TRUE
640,"N",0.62290192508038,"Y",FALSE
639,"N",0.152660165553083,"N",TRUE
633,"N",0.00469302251402937,"N",TRUE
630,"N",2.22044604925031e-16,"N",TRUE
627,"N",2.84482457933742e-07,"N",TRUE
625,"N",0.00150182244525844,"N",TRUE
619,"N",0.00379486203938756,"N",TRUE
617,"N",2.22044604925031e-16,"N",TRUE
616,"Y",0.872160145208364,"Y",TRUE
611,"N",0.0208265303226155,"N",TRUE
608,"N",0.0105423413047506,"N",TRUE
601,"Y",0.0633493649660753,"N",FALSE
598,"Y",0.0133005879268661,"N",FALSE
597,"N",0.124816067083205,"N",TRUE
590,"N",0.00234456654147776,"N",TRUE
589,"N",2.22044604925031e-16,"N",TRUE
581,"N",3.00175971758188e-13,"N",TRUE
578,"Y",0.55215266071089,"Y",TRUE
575,"N",0.137413701333171,"N",TRUE
574,"N",0.047627719468792,"N",TRUE
572,"N",0.0193970659758698,"N",TRUE
567,"N",0.0324513899951214,"N",TRUE
565,"N",2.22044604925031e-16,"N",TRUE
564,"N",0.00349823479156192,"N",TRUE
746,"N",0.0277064485711706,"N",TRUE
744,"N",0.0449695485070534,"N",TRUE
739,"N",0.0131609799749244,"N",TRUE
738,"N",1.8087764754695e-13,"N",TRUE
734,"N",0.0188317762009931,"N",TRUE
733,"N",2.22044604925031e-16,"N",TRUE
729,"N",0.0031964497291984,"N",TRUE
727,"N",6.2272756733819e-07,"N",TRUE
726,"N",3.58415378100791e-07,"N",TRUE
725,"N",0.909406280909752,"Y",FALSE
722,"N",0.0251466408413423,"N",TRUE
721,"N",0.0327145815733377,"N",TRUE
720,"N",0.0585864055697264,"N",TRUE
715,"Y",0.787831875843566,"Y",TRUE
712,"N",4.415450599357e-11,"N",TRUE
707,"Y",0.7219690318301,"Y",TRUE
704,"N",0.112187673409667,"N",TRUE
702,"N",0.0203265594897532,"N",TRUE
701,"N",0.00452824759897003,"N",TRUE
697,"N",0.0689808085180509,"N",TRUE
695,"N",3.71604605542283e-07,"N",TRUE
687,"N",0.0278002981485205,"N",TRUE
685,"Y",0.202821150380814,"N",FALSE
677,"N",0.151576245280623,"N",TRUE
671,"N",0.167929678421033,"N",TRUE
670,"N",0.025106323108784,"N",TRUE
666,"N",0.0448288071402071,"N",TRUE
665,"N",2.73459337317031e-12,"N",TRUE
664,"N",0.695979872063285,"Y",FALSE
663,"N",0.0602332512325079,"N",TRUE
659,"N",2.22044604925031e-16,"N",TRUE
655,"N",0.00395542997654466,"N",TRUE
654,"Y",0.555062148798055,"Y",TRUE
653,"N",0.210692957555041,"N",TRUE
652,"N",0.216446698541485,"N",TRUE
649,"N",0.141999287931895,"N",TRUE
835,"N",6.78626499937911e-11,"N",TRUE
833,"N",0.20246131827756,"N",TRUE
830,"N",0.19394631033795,"N",TRUE
827,"N",2.22044604925031e-16,"N",TRUE
825,"Y",0.130812784298075,"N",FALSE
821,"N",2.22044604925031e-16,"N",TRUE
816,"N",1.24964897499087e-10,"N",TRUE
815,"Y",0.973046761231391,"Y",TRUE
814,"Y",0.143646266341787,"N",FALSE
811,"N",0.583237330283003,"Y",FALSE
810,"N",6.9081752309783e-07,"N",TRUE
806,"N",4.88143738261187e-09,"N",TRUE
805,"N",0.129830195298696,"N",TRUE
804,"N",2.22044604925031e-16,"N",TRUE
800,"N",0.000706581862976585,"N",TRUE
795,"N",1.73289076352686e-12,"N",TRUE
794,"N",0.00200834799350713,"N",TRUE
793,"N",0.013637094965042,"N",TRUE
790,"N",0.00396144654241608,"N",TRUE
789,"N",0.0425550452753401,"N",TRUE
788,"N",0.0754869689095894,"N",TRUE
785,"N",0.286335575787391,"N",TRUE
783,"N",2.10457411321443e-10,"N",TRUE
780,"N",0.0439348270641405,"N",TRUE
779,"Y",0.395606418392711,"Y",TRUE
778,"N",2.22044604925031e-16,"N",TRUE
771,"N",0.000204814600200056,"N",TRUE
770,"N",0.978503093632939,"Y",FALSE
768,"N",2.09183404992094e-12,"N",TRUE
767,"N",0.17354783301295,"N",TRUE
756,"Y",0.181484099841944,"N",FALSE
755,"Y",0.843066584680597,"Y",TRUE
917,"N",0.199688281625582,"N",TRUE
913,"N",5.98016789210205e-10,"N",TRUE
911,"N",0.042295977122055,"N",TRUE
906,"N",5.32843962547559e-11,"N",TRUE
902,"N",1.28395733033341e-13,"N",TRUE
898,"N",0.0488561313028764,"N",TRUE
892,"N",0.484459607955062,"Y",FALSE
890,"N",0.00266039336589073,"N",TRUE
883,"N",0.00101506511111583,"N",TRUE
880,"N",0.00873215320479553,"N",TRUE
871,"N",0.0275430716522837,"N",TRUE
867,"N",0.0323971962172763,"N",TRUE
865,"N",0.0301365921166169,"N",TRUE
862,"N",0.00875450680895001,"N",TRUE
861,"N",0.0417429820554733,"N",TRUE
860,"N",4.15199382420866e-12,"N",TRUE
859,"N",0.015515070484529,"N",TRUE
856,"N",0.00652294202385881,"N",TRUE
850,"N",0.130353479613448,"N",TRUE
849,"N",0.0411934091544239,"N",TRUE
845,"N",2.62637552592337e-11,"N",TRUE
838,"N",0.18697604981686,"N",TRUE
938,"N",0.101945410370306,"N",TRUE
937,"N",2.02481994161526e-10,"N",TRUE
932,"N",0.554499173671601,"Y",FALSE
928,"N",0.00179399792731703,"N",TRUE
925,"N",0.00150659901504307,"N",TRUE
924,"Y",0.853569700387242,"Y",TRUE
922,"N",2.22044604925031e-16,"N",TRUE
962,"N",0.461660031571234,"Y",FALSE
957,"N",2.58355951145627e-06,"N",TRUE
953,"N",0.0541472039582599,"N",TRUE
949,"N",2.22044604925031e-16,"N",TRUE
946,"N",0.37652873739247,"Y",FALSE
941,"N",0.743286906533926,"Y",FALSE
1060,"N",0.0564144577114546,"N",TRUE
1058,"N",3.29970649490846e-11,"N",TRUE
1057,"N",5.6788481644044e-10,"N",TRUE
1054,"N",0.0459304829716203,"N",TRUE
1053,"Y",0.545182831418731,"Y",TRUE
1047,"N",0.0522074282566717,"N",TRUE
1043,"N",0.0153262455838079,"N",TRUE
1035,"Y",0.919174771572527,"Y",TRUE
1032,"N",0.0783325070747143,"N",TRUE
1031,"N",0.0383422611867696,"N",TRUE
1027,"N",1.0486772488396e-06,"N",TRUE
1025,"N",0.00987907042448934,"N",TRUE
1019,"Y",0.875427295939436,"Y",TRUE
1014,"N",2.22044604925031e-16,"N",TRUE
1006,"Y",0.81410179210727,"Y",TRUE
1005,"N",2.22044604925031e-16,"N",TRUE
1003,"N",0.850684626775591,"Y",FALSE
997,"N",0.0632793587474154,"N",TRUE
994,"N",0.0292316051819033,"N",TRUE
991,"N",2.81751375138232e-12,"N",TRUE
986,"Y",0.845677983332006,"Y",TRUE
982,"N",0.0159842331721968,"N",TRUE
978,"N",0.0006892335369684,"N",TRUE
967,"N",0.179438280057005,"N",TRUE
966,"Y",0.89108831998064,"Y",TRUE
1145,"N",2.22044604925031e-16,"N",TRUE
1142,"N",0.0280638497116875,"N",TRUE
1138,"N",0.0095541755835738,"N",TRUE
1136,"N",2.78245448781411e-11,"N",TRUE
1132,"Y",2.22044604925031e-16,"N",FALSE
1123,"N",3.09871892418899e-12,"N",TRUE
1120,"N",0.0376912085163402,"N",TRUE
1117,"N",0.10566406931448,"N",TRUE
1103,"N",0.0702416288669628,"N",TRUE
1099,"N",0.00150215409556322,"N",TRUE
1097,"N",2.22044604925031e-16,"N",TRUE
1096,"Y",0.142613823737076,"N",FALSE
1092,"Y",0.0414795649256293,"N",FALSE
1089,"N",0.0703422306117433,"N",TRUE
1087,"N",0.0208511896865904,"N",TRUE
1080,"N",0.00220638464131905,"N",TRUE
1074,"N",1.42234839197568e-13,"N",TRUE
1072,"N",2.22044604925031e-16,"N",TRUE
1071,"N",0.00202491290372652,"N",TRUE
1070,"N",0.114551218217117,"N",TRUE
1228,"N",2.70708670779962e-13,"N",TRUE
1227,"N",2.22044604925031e-16,"N",TRUE
1226,"N",3.35057136647114e-11,"N",TRUE
1225,"N",1.08977079328754e-09,"N",TRUE
1219,"N",0.049294186430889,"N",TRUE
1217,"N",1.28279326091013e-06,"N",TRUE
1214,"N",0.00733062679374737,"N",TRUE
1213,"N",0.0591713318747219,"N",TRUE
1210,"N",0.0626825595098429,"N",TRUE
1208,"N",0.0334183760384389,"N",TRUE
1202,"N",0.0332741759775253,"N",TRUE
1201,"N",0.0249910063444699,"N",TRUE
1198,"N",0.129852425021365,"N",TRUE
1195,"Y",0.184716693259096,"N",FALSE
1192,"N",2.22044604925031e-16,"N",TRUE
1189,"N",0.0223081884278947,"N",TRUE
1185,"N",0.0246755295731915,"N",TRUE
1184,"N",0.00269979708231178,"N",TRUE
1179,"N",0.820329508812506,"Y",FALSE
1170,"N",1.74753889281952e-12,"N",TRUE
1169,"N",0.0721459365180076,"N",TRUE
1167,"Y",0.636659821246723,"Y",TRUE
1161,"N",0.0111098205778607,"N",TRUE
1159,"N",0.03882742888655,"N",TRUE
1153,"N",0.151169900288151,"N",TRUE
1152,"N",0.611933220825978,"Y",FALSE
1151,"N",0.81843995892429,"Y",FALSE
1322,"N",0.476238371340817,"Y",FALSE
1320,"N",2.26730808803263e-11,"N",TRUE
1319,"N",0.00669776399114493,"N",TRUE
1318,"N",0.0225978375997536,"N",TRUE
1313,"N",0.0401270939725262,"N",TRUE
1310,"N",0.033790091646224,"N",TRUE
1307,"N",3.4143635602708e-11,"N",TRUE
1306,"Y",0.247061174508864,"N",FALSE
1298,"Y",0.952972183591763,"Y",TRUE
1296,"N",2.12363011328979e-13,"N",TRUE
1295,"N",0.0759546878305984,"N",TRUE
1293,"N",0.0039823023539869,"N",TRUE
1282,"N",2.22044604925031e-16,"N",TRUE
1280,"N",0.00318887127020957,"N",TRUE
1279,"N",4.45208358038981e-07,"N",TRUE
1274,"N",0.0316568661691315,"N",TRUE
1273,"Y",0.0015039717479732,"N",FALSE
1270,"Y",0.828353971250224,"Y",TRUE
1268,"N",0.0296603167769094,"N",TRUE
1265,"N",0.00600494825270919,"N",TRUE
1263,"Y",0.855276202368971,"Y",TRUE
1262,"N",0.00882603233879664,"N",TRUE
1260,"N",0.217956081607801,"N",TRUE
1259,"N",0.0247778383290965,"N",TRUE
1255,"Y",0.0240055036971454,"N",FALSE
1252,"N",0.0125868169395108,"N",TRUE
1249,"N",0.00118285910590514,"N",TRUE
1247,"N",0.00219626026300998,"N",TRUE
1246,"Y",0.388132265415516,"Y",TRUE
1245,"N",0.182820508188464,"N",TRUE
1241,"N",0.877165061670289,"Y",FALSE
1237,"N",0.332932323411772,"Y",FALSE
1236,"N",0.0753684925010734,"N",TRUE
1234,"N",0.149613475093693,"N",TRUE
1411,"N",0.0181893371401322,"N",TRUE
1410,"N",0.0131692648062066,"N",TRUE
1409,"N",4.05793135187246e-11,"N",TRUE
1408,"N",3.54286309368362e-09,"N",TRUE
1404,"Y",0.391215931765057,"Y",TRUE
1403,"Y",5.83916975818457e-12,"N",FALSE
1402,"N",0.0451941523771839,"N",TRUE
1401,"N",0.0111929085890613,"N",TRUE
1400,"N",0.00863932121710671,"N",TRUE
1395,"N",3.14401317098582e-11,"N",TRUE
1379,"N",0.00118892351465875,"N",TRUE
1377,"N",0.00302355694828873,"N",TRUE
1373,"N",1.01354992507217e-12,"N",TRUE
1370,"N",2.22044604925031e-16,"N",TRUE
1369,"N",0.257262502082795,"N",TRUE
1363,"N",0.000683003650587011,"N",TRUE
1359,"N",2.22044604925031e-16,"N",TRUE
1355,"N",0.473997883288827,"Y",FALSE
1354,"N",0.310581562099251,"Y",FALSE
1353,"N",0.00544375258610214,"N",TRUE
1351,"N",2.22044604925031e-16,"N",TRUE
1346,"N",0.00657019032471282,"N",TRUE
1345,"N",0.00321026525679907,"N",TRUE
1343,"N",0.0613796798296804,"N",TRUE
1337,"N",2.22044604925031e-16,"N",TRUE
1336,"N",0.120090607439794,"N",TRUE
1335,"N",0.0518735044842299,"N",TRUE
1329,"N",2.22044604925031e-16,"N",TRUE
1434,"N",0.000374882688668324,"N",TRUE
1433,"Y",0.584204709204906,"Y",TRUE
1432,"N",2.22044604925031e-16,"N",TRUE
1431,"N",2.22044604925031e-16,"N",TRUE
1426,"N",4.44836452457897e-13,"N",TRUE
1419,"Y",0.424492127111782,"Y",TRUE
1479,"N",4.99154854221576e-13,"N",TRUE
1476,"N",2.22044604925031e-16,"N",TRUE
1472,"N",2.22044604925031e-16,"N",TRUE
1470,"N",0.0197689510222202,"N",TRUE
1468,"N",1.37261500463502e-11,"N",TRUE
1465,"N",0.00411118858950044,"N",TRUE
1461,"N",0.0698017836959462,"N",TRUE
1454,"N",0.567928752454153,"Y",FALSE
1449,"Y",0.969130107346053,"Y",TRUE
1446,"N",0.106540505842201,"N",TRUE
1443,"N",0.0040606343940342,"N",TRUE
1440,"Y",0.513134580305055,"Y",TRUE
1599,"N",0.0748599677255222,"N",TRUE
1598,"N",1.70301511401049e-09,"N",TRUE
1596,"Y",0.477286197519252,"Y",TRUE
1594,"N",0.0104227308974865,"N",TRUE
1593,"N",0.091370065527167,"N",TRUE
1592,"N",1.6683389816508e-09,"N",TRUE
1589,"N",0.0625312726565216,"N",TRUE
1588,"Y",0.0445476052045513,"N",FALSE
1587,"N",0.0607068276115917,"N",TRUE
1580,"N",0.0151645723309609,"N",TRUE
1579,"N",4.88591986871387e-07,"N",TRUE
1576,"N",0.0481397326394598,"N",TRUE
1566,"N",0.0127449617131767,"N",TRUE
1563,"N",5.72290963236961e-07,"N",TRUE
1558,"Y",0.657651174395989,"Y",TRUE
1556,"N",0.00716927584039994,"N",TRUE
1554,"N",0.745496339887883,"Y",FALSE
1547,"N",0.00300902541803097,"N",TRUE
1544,"N",0.0170500653795297,"N",TRUE
1540,"N",0.0270293166579704,"N",TRUE
1538,"N",0.00343248913674927,"N",TRUE
1534,"N",0.0114596454348537,"N",TRUE
1532,"N",0.27434306527641,"N",TRUE
1529,"Y",0.56131661869115,"Y",TRUE
1526,"Y",0.35169503885996,"Y",TRUE
1525,"N",0.634381640799809,"Y",FALSE
1524,"N",0.0215596177081569,"N",TRUE
1520,"N",0.0194835308490032,"N",TRUE
1519,"N",0.0222678263077829,"N",TRUE
1516,"N",0.0129197652824781,"N",TRUE
1515,"N",0.168893780191425,"N",TRUE
1511,"N",0.0116509263409751,"N",TRUE
1509,"N",0.000111255250730674,"N",TRUE
1505,"N",0.00857621595758877,"N",TRUE
1498,"N",0.0626625090141117,"N",TRUE
1492,"N",0.0383722736029553,"N",TRUE
1490,"N",0.075866995204316,"N",TRUE
1489,"Y",0.0376794486095108,"N",FALSE
1488,"N",0.161961674087651,"N",TRUE
1486,"Y",0.130643331008131,"N",FALSE
1481,"N",0.00462655941833727,"N",TRUE
1725,"N",0.0147423579125416,"N",TRUE
1719,"N",0.00532064713045487,"N",TRUE
1714,"N",0.137126320300841,"N",TRUE
1711,"N",0.0151939316649309,"N",TRUE
1710,"N",2.43358441503555e-11,"N",TRUE
1709,"N",0.0822532951152701,"N",TRUE
1700,"N",0.0221042197231479,"N",TRUE
1685,"N",0.481863436552769,"Y",FALSE
1683,"N",0.052740704199086,"N",TRUE
1679,"N",0.00729753609931538,"N",TRUE
1677,"N",0.728291928626864,"Y",FALSE
1672,"N",0.0152007964575363,"N",TRUE
1671,"N",0.00764463121736654,"N",TRUE
1667,"N",0.939635290765017,"Y",FALSE
1666,"N",0.258366945329315,"N",TRUE
1665,"N",0.00675368428064855,"N",TRUE
1664,"N",0.0198461037451065,"N",TRUE
1660,"N",0.0198434158323103,"N",TRUE
1658,"N",0.0249282917364624,"N",TRUE
1655,"Y",0.811860426058902,"Y",TRUE
1652,"N",0.0172567028010953,"N",TRUE
1651,"N",0.00524515621043924,"N",TRUE
1645,"N",0.067375819049045,"N",TRUE
1639,"N",0.439546583788309,"Y",FALSE
1637,"N",0.00703383171059898,"N",TRUE
1634,"N",0.0106723670379585,"N",TRUE
1630,"N",7.07468121585591e-05,"N",TRUE
1629,"N",2.22044604925031e-16,"N",TRUE
1625,"N",3.74316756174538e-12,"N",TRUE
1622,"N",0.0698594246295949,"N",TRUE
1621,"N",0.114177178060655,"N",TRUE
1620,"N",0.00315073896548002,"N",TRUE
1619,"N",0.0957172719861999,"N",TRUE
1617,"N",0.0192775137387215,"N",TRUE
1616,"N",0.0152506075689456,"N",TRUE
1613,"N",0.0653292462201171,"N",TRUE
1611,"N",0.0999511048854997,"N",TRUE
1608,"Y",0.301327054720107,"Y",TRUE
1851,"Y",0.929477392233488,"Y",TRUE
1844,"N",0.015117064001298,"N",TRUE
1843,"Y",0.640622842650363,"Y",TRUE
1836,"N",0.00838299967647428,"N",TRUE
1830,"N",0.0404599756946168,"N",TRUE
1826,"N",6.45888009548381e-07,"N",TRUE
1815,"Y",0.949169301519389,"Y",TRUE
1813,"N",0.0349005204308699,"N",TRUE
1812,"N",0.00233681451836518,"N",TRUE
1810,"N",0.0131025995831281,"N",TRUE
1805,"N",0.302483118693748,"Y",FALSE
1804,"N",0.0280447989416036,"N",TRUE
1800,"N",0.0108911308391714,"N",TRUE
1796,"N",0.000798650294350596,"N",TRUE
1794,"N",0.00205505849176144,"N",TRUE
1793,"N",0.00561686308365792,"N",TRUE
1788,"N",0.00289420163570079,"N",TRUE
1779,"N",0.00615745801094724,"N",TRUE
1772,"N",0.00157569237815155,"N",TRUE
1768,"N",0.0863721526455574,"N",TRUE
1766,"N",2.22044604925031e-16,"N",TRUE
1763,"N",0.18904206650213,"N",TRUE
1761,"N",0.00885614422690141,"N",TRUE
1754,"N",0.0310874617212039,"N",TRUE
1749,"N",0.000583814204436113,"N",TRUE
1744,"N",0.00420773445122879,"N",TRUE
1741,"N",0.0278828190364939,"N",TRUE
1740,"N",0.258610022129099,"N",TRUE
1739,"N",0.0109812427703211,"N",TRUE
1735,"N",0.127511595309182,"N",TRUE
1734,"N",0.0686514621373992,"N",TRUE
1732,"N",0.00137177298873057,"N",TRUE
1961,"N",2.61107026446278e-11,"N",TRUE
1956,"N",1.70764778520097e-11,"N",TRUE
1953,"N",0.0113022725273871,"N",TRUE
1946,"N",1.14240753113613e-13,"N",TRUE
1941,"N",3.58940938520861e-07,"N",TRUE
1936,"N",0.0531251426272034,"N",TRUE
1935,"N",0.0461715332972597,"N",TRUE
1933,"N",7.27624686097133e-10,"N",TRUE
1931,"Y",0.80082027859782,"Y",TRUE
1930,"Y",0.751109182663026,"Y",TRUE
1928,"Y",0.149120816555054,"N",FALSE
1927,"Y",0.905482117797273,"Y",TRUE
1926,"N",0.009898015104618,"N",TRUE
1924,"N",1.9937468799429e-12,"N",TRUE
1916,"N",0.0099752119772305,"N",TRUE
1915,"Y",0.692947177694871,"Y",TRUE
1913,"N",0.00135835341045932,"N",TRUE
1911,"N",0.0130077550356442,"N",TRUE
1909,"N",0.0537370120955807,"N",TRUE
1905,"N",0.110276015150523,"N",TRUE
1904,"N",0.00310392079279687,"N",TRUE
1903,"Y",0.848998041408556,"Y",TRUE
1902,"N",0.0102018344592193,"N",TRUE
1901,"N",0.0030475974678581,"N",TRUE
1899,"N",0.00494256038665604,"N",TRUE
1893,"N",0.00722792650196018,"N",TRUE
1891,"Y",0.319936109283206,"Y",TRUE
1890,"Y",0.617319773320087,"Y",TRUE
1884,"N",0.0262800677398281,"N",TRUE
1881,"N",0.00763880173662182,"N",TRUE
1879,"N",0.00398230347296448,"N",TRUE
